pair,cond,trial,env,env_code,num_windows,window_start,window_end,headVectP1,headVectP2
MORO,standing,T015,Cafe,,3,1536,2560,0.931060438,1.176931414
MORO,standing,T015,Cafe,,4,2048,3072,1.185367659,1.121763396
MORO,standing,T015,Cafe,,5,2560,3584,1.208433902,0.948408323
MORO,standing,T015,Cafe,,6,3072,4096,1.05305384,1.116640867
MORO,standing,T015,Cafe,,7,3584,4608,1.06908233,0.940573443
MORO,standing,T015,Cafe,,8,4096,5120,1.006605411,0.856997329
MORO,standing,T016,MusicParty,,0,0,1024,1.230547252,1.092265163
MORO,standing,T016,MusicParty,,1,512,1536,1.149267492,1.145780028
MORO,standing,T016,MusicParty,,2,1024,2048,1.160747707,1.173725566
MORO,standing,T016,MusicParty,,3,1536,2560,1.149437834,1.292342568
MORO,standing,T016,MusicParty,,4,2048,3072,1.281045486,1.142497537
MORO,standing,T016,MusicParty,,5,2560,3584,1.224803745,1.012945273
MORO,standing,T016,MusicParty,,6,3072,4096,1.306926096,1.061693681
MORO,standing,T016,MusicParty,,7,3584,4608,1.21261945,1.252663509
MORO,standing,T016,MusicParty,,8,4096,5120,1.391304838,1.151791439
MORO,standing,T017,Train,,0,0,1024,1.182062074,1.364208199
MORO,standing,T017,Train,,1,512,1536,1.216751933,1.089626788
MORO,standing,T017,Train,,2,1024,2048,1.164531095,1.115725473
MORO,standing,T017,Train,,3,1536,2560,1.029126109,0.998480726
MORO,standing,T017,Train,,4,2048,3072,0.973922328,0.909129872
MORO,standing,T017,Train,,5,2560,3584,1.11121572,0.870242541
MORO,standing,T017,Train,,6,3072,4096,1.067899541,1.188407992
MORO,standing,T017,Train,,7,3584,4608,0.96489307,1.182140656
MORO,standing,T017,Train,,8,4096,5120,0.997614347,0.871570733
MORO,standing,T018,Library,,0,0,1024,1.121970866,0.95577653
MORO,standing,T018,Library,,1,512,1536,1.096796308,0.915844879
MORO,standing,T018,Library,,2,1024,2048,1.015325685,0.928847182
MORO,standing,T018,Library,,3,1536,2560,1.314322734,1.110090341
MORO,standing,T018,Library,,4,2048,3072,1.356495299,1.345246177
MORO,standing,T018,Library,,5,2560,3584,1.122856556,1.295149861
MORO,standing,T018,Library,,6,3072,4096,1.256978453,1.21895914
MORO,standing,T018,Library,,7,3584,4608,1.366144732,1.409410443
MORO,standing,T018,Library,,8,4096,5120,1.14014321,1.17987533
RBJS3,sitting,T003,NoMusicParty,,0,0,1024,1.325125182,1.185005973
RBJS3,sitting,T003,NoMusicParty,,1,512,1536,1.203444458,0.861567494
RBJS3,sitting,T003,NoMusicParty,,2,1024,2048,1.065209789,0.648061572
RBJS3,sitting,T003,NoMusicParty,,3,1536,2560,1.049605672,0.614204581
RBJS3,sitting,T003,NoMusicParty,,4,2048,3072,0.90995436,0.933019944
RBJS3,sitting,T003,NoMusicParty,,5,2560,3584,1.074477385,1.034994343
RBJS3,sitting,T003,NoMusicParty,,6,3072,4096,1.214417233,0.9566481
RBJS3,sitting,T003,NoMusicParty,,7,3584,4608,1.138525428,0.905215593
RBJS3,sitting,T003,NoMusicParty,,8,4096,5120,1.281300115,0.845881742
RBJS3,sitting,T004,Library,,0,0,1024,0.782088596,0.870944045
RBJS3,sitting,T004,Library,,1,512,1536,1.019016996,1.022524884
RBJS3,sitting,T004,Library,,2,1024,2048,1.281482725,1.019133438
RBJS3,sitting,T004,Library,,3,1536,2560,0.821496384,0.80623312
RBJS3,sitting,T004,Library,,4,2048,3072,0.815055636,1.037906316
RBJS3,sitting,T004,Library,,5,2560,3584,0.814061765,1.076495685
RBJS3,sitting,T004,Library,,6,3072,4096,0.757584799,0.730761384
RBJS3,sitting,T004,Library,,7,3584,4608,0.78402372,0.811967262
RBJS3,sitting,T004,Library,,8,4096,5120,0.954276559,0.968761999
RBJS3,sitting,T005,Living,,0,0,1024,0.98960442,0.843663819
RBJS3,sitting,T005,Living,,1,512,1536,1.155876551,1.091960921
RBJS3,sitting,T005,Living,,2,1024,2048,1.209658248,0.98527131
RBJS3,sitting,T005,Living,,3,1536,2560,0.776747716,0.855369785
RBJS3,sitting,T005,Living,,4,2048,3072,0.765176949,0.975277188
RBJS3,sitting,T005,Living,,5,2560,3584,0.750305738,0.782631617
RBJS3,sitting,T005,Living,,6,3072,4096,0.750778513,0.788968113
RBJS3,sitting,T005,Living,,7,3584,4608,0.868012088,0.779925227
RBJS3,sitting,T005,Living,,8,4096,5120,0.899876027,0.835861684
RBJS3,sitting,T006,Cafe,,0,0,1024,1.224779581,0.775783294
RBJS3,sitting,T006,Cafe,,1,512,1536,1.010306429,0.881834289
RBJS3,sitting,T006,Cafe,,2,1024,2048,1.082252634,0.771574273
RBJS3,sitting,T006,Cafe,,3,1536,2560,0.901870515,0.732850498
RBJS3,sitting,T006,Cafe,,4,2048,3072,0.946822481,0.729525358
RBJS3,sitting,T006,Cafe,,5,2560,3584,1.065798766,0.972093509
RBJS3,sitting,T006,Cafe,,6,3072,4096,0.907078947,1.157830318
RBJS3,sitting,T006,Cafe,,7,3584,4608,1.221131756,1.116631995
RBJS3,sitting,T006,Cafe,,8,4096,5120,1.332971046,1.015914272
RBJS3,sitting,T007,Train,,0,0,1024,1.329237754,1.034570944
RBJS3,sitting,T007,Train,,1,512,1536,1.214956177,1.023757321
RBJS3,sitting,T007,Train,,2,1024,2048,0.952826068,1.125494616
RBJS3,sitting,T007,Train,,3,1536,2560,1.013145167,1.201770928
RBJS3,sitting,T007,Train,,4,2048,3072,1.09422246,0.932596965
RBJS3,sitting,T007,Train,,5,2560,3584,1.092572591,0.887365137
RBJS3,sitting,T007,Train,,6,3072,4096,1.260228919,0.913068426
RBJS3,sitting,T007,Train,,7,3584,4608,1.114984545,0.937030913
RBJS3,sitting,T007,Train,,8,4096,5120,1.094954544,1.056749698
RBJS3,sitting,T008,FoodCourt,,0,0,1024,1.156625002,1.005316063
RBJS3,sitting,T008,FoodCourt,,1,512,1536,0.893735721,1.029616697
RBJS3,sitting,T008,FoodCourt,,2,1024,2048,0.88476067,1.074367293
RBJS3,sitting,T008,FoodCourt,,3,1536,2560,1.039050712,1.137052502
RBJS3,sitting,T008,FoodCourt,,4,2048,3072,1.114276982,1.064247578
RBJS3,sitting,T008,FoodCourt,,5,2560,3584,1.171414963,0.886046952
RBJS3,sitting,T008,FoodCourt,,6,3072,4096,1.090542279,1.045064479
RBJS3,sitting,T008,FoodCourt,,7,3584,4608,0.85259128,1.147464736
RBJS3,sitting,T008,FoodCourt,,8,4096,5120,0.850005857,1.008765717
RBJS3,sitting,T009,MusicParty,,0,0,1024,1.208253487,1.126940811
RBJS3,sitting,T009,MusicParty,,1,512,1536,1.051076287,1.094242709
RBJS3,sitting,T009,MusicParty,,2,1024,2048,1.078753714,1.055204664
RBJS3,sitting,T009,MusicParty,,3,1536,2560,1.033073934,1.05214809
RBJS3,sitting,T009,MusicParty,,4,2048,3072,1.100566698,0.919839446
RBJS3,sitting,T009,MusicParty,,5,2560,3584,1.013867687,1.023830425
RBJS3,sitting,T009,MusicParty,,6,3072,4096,0.9728435,1.054700684
RBJS3,sitting,T009,MusicParty,,7,3584,4608,1.05025732,0.855596318
RBJS3,sitting,T009,MusicParty,,8,4096,5120,1.260790429,0.878826629
RBJS3,standing,T012,NoMusicParty,,0,0,1024,1.496966162,1.098369745
RBJS3,standing,T012,NoMusicParty,,1,512,1536,1.093991191,0.772175367
RBJS3,standing,T012,NoMusicParty,,2,1024,2048,1.178047101,0.804590737
RBJS3,standing,T012,NoMusicParty,,3,1536,2560,1.096344425,0.783406086
RBJS3,standing,T012,NoMusicParty,,4,2048,3072,1.057019229,1.112252454
RBJS3,standing,T012,NoMusicParty,,5,2560,3584,1.096068038,1.17797546
RBJS3,standing,T012,NoMusicParty,,6,3072,4096,0.952102091,0.993232226
RBJS3,standing,T012,NoMusicParty,,7,3584,4608,0.987825642,0.881577096
RBJS3,standing,T012,NoMusicParty,,8,4096,5120,0.873423743,0.837167134
RBJS3,standing,T013,Library,,0,0,1024,1.233004985,1.110763018
RBJS3,standing,T013,Library,,1,512,1536,1.100567983,0.687905638
RBJS3,standing,T013,Library,,2,1024,2048,0.967575495,0.613599232
RBJS3,standing,T013,Library,,3,1536,2560,1.04853204,0.625483551
RBJS3,standing,T013,Library,,4,2048,3072,1.074745865,0.671144795
RBJS3,standing,T013,Library,,5,2560,3584,0.901090129,0.655362635
RBJS3,standing,T013,Library,,6,3072,4096,0.909616221,0.77081918
RBJS3,standing,T013,Library,,7,3584,4608,0.992431693,0.783669374
RBJS3,standing,T013,Library,,8,4096,5120,1.047363984,0.636965503
RBJS3,standing,T014,Living,,0,0,1024,1.119088427,0.996893024
RBJS3,standing,T014,Living,,1,512,1536,0.823877584,0.776385055
RBJS3,standing,T014,Living,,2,1024,2048,0.753612586,0.777984582
RBJS3,standing,T014,Living,,3,1536,2560,0.902939335,0.857029775
RBJS3,standing,T014,Living,,4,2048,3072,0.995801773,0.90999379
RBJS3,standing,T014,Living,,5,2560,3584,1.083691942,0.891925683
RBJS3,standing,T014,Living,,6,3072,4096,1.068824184,0.790097402
RBJS3,standing,T014,Living,,7,3584,4608,0.990027554,0.944205302
RBJS3,standing,T014,Living,,8,4096,5120,1.039621226,1.031388002
RBJS3,standing,T015,Train,,0,0,1024,1.350247466,1.136351001
RBJS3,standing,T015,Train,,1,512,1536,1.157783984,0.742369863
RBJS3,standing,T015,Train,,2,1024,2048,0.957388156,0.701047447
RBJS3,standing,T015,Train,,3,1536,2560,0.961587465,0.734929791
RBJS3,standing,T015,Train,,4,2048,3072,1.102042039,0.696562376
RBJS3,standing,T015,Train,,5,2560,3584,0.951035007,0.76689323
RBJS3,standing,T015,Train,,6,3072,4096,1.016676768,0.811442309
RBJS3,standing,T015,Train,,7,3584,4608,1.048611998,0.739827052
RBJS3,standing,T015,Train,,8,4096,5120,0.984269235,0.752525651
RBJS3,standing,T016,FoodCourt,,0,0,1024,1.350686154,1.266851327
RBJS3,standing,T016,FoodCourt,,1,512,1536,1.281205291,0.872970209
RBJS3,standing,T016,FoodCourt,,2,1024,2048,1.05158696,0.832346293
RBJS3,standing,T016,FoodCourt,,3,1536,2560,1.05155451,1.082141341
RBJS3,standing,T016,FoodCourt,,4,2048,3072,1.018876398,1.060847009
RBJS3,standing,T016,FoodCourt,,5,2560,3584,0.962213831,0.802047018
RBJS3,standing,T016,FoodCourt,,6,3072,4096,1.129129147,0.788076666
RBJS3,standing,T016,FoodCourt,,7,3584,4608,1.051334083,0.826667016
RBJS3,standing,T016,FoodCourt,,8,4096,5120,0.860116246,0.878434207
RBJS3,standing,T017,Cafe,,0,0,1024,1.091345324,1.118223746
RBJS3,standing,T017,Cafe,,1,512,1536,0.932311886,0.801592265
RBJS3,standing,T017,Cafe,,2,1024,2048,0.778823861,0.95205614
RBJS3,standing,T017,Cafe,,3,1536,2560,0.921960815,0.861044121
RBJS3,standing,T017,Cafe,,4,2048,3072,0.817099974,0.742519672
RBJS3,standing,T017,Cafe,,5,2560,3584,0.828707634,0.769869915
RBJS3,standing,T017,Cafe,,6,3072,4096,0.956247173,0.765185853
RBJS3,standing,T017,Cafe,,7,3584,4608,0.951672985,0.743387064
RBJS3,standing,T017,Cafe,,8,4096,5120,1.040046769,0.70987799
RBJS3,standing,T018,MusicParty,,0,0,1024,1.364712066,1.268755157
RBJS3,standing,T018,MusicParty,,1,512,1536,0.987789002,1.226073693
RBJS3,standing,T018,MusicParty,,2,1024,2048,0.870022553,1.082904865
RBJS3,standing,T018,MusicParty,,3,1536,2560,0.87707892,1.062375622
RBJS3,standing,T018,MusicParty,,4,2048,3072,1.045837365,1.089416265
RBJS3,standing,T018,MusicParty,,5,2560,3584,1.081016188,1.076999263
RBJS3,standing,T018,MusicParty,,6,3072,4096,1.089810915,1.231985201
RBJS3,standing,T018,MusicParty,,7,3584,4608,1.067521814,1.097264367
RBJS3,standing,T018,MusicParty,,8,4096,5120,1.000510554,1.058498012
RKHC,sitting,T003,NoMusicParty,,0,0,1024,0.949851985,1.272353963
RKHC,sitting,T003,NoMusicParty,,1,512,1536,1.300303014,1.19656167
RKHC,sitting,T003,NoMusicParty,,2,1024,2048,1.335304303,1.140295582
RKHC,sitting,T003,NoMusicParty,,3,1536,2560,1.189398163,1.136926416
RKHC,sitting,T003,NoMusicParty,,4,2048,3072,1.184367812,1.197961837
RKHC,sitting,T003,NoMusicParty,,5,2560,3584,1.372627863,1.352630943
RKHC,sitting,T003,NoMusicParty,,6,3072,4096,1.071781268,1.150676188
RKHC,sitting,T003,NoMusicParty,,7,3584,4608,1.049218424,1.23555131
RKHC,sitting,T003,NoMusicParty,,8,4096,5120,1.321106938,1.317912304
RKHC,sitting,T004,MusicParty,,0,0,1024,1.059250161,1.301313057
RKHC,sitting,T004,MusicParty,,1,512,1536,0.856956917,1.092945962
RKHC,sitting,T004,MusicParty,,2,1024,2048,0.832957347,1.008025701
RKHC,sitting,T004,MusicParty,,3,1536,2560,0.858331842,0.993971341
RKHC,sitting,T004,MusicParty,,4,2048,3072,0.97515265,1.056456761
RKHC,sitting,T004,MusicParty,,5,2560,3584,1.304280472,1.224554088
RKHC,sitting,T004,MusicParty,,6,3072,4096,1.280910629,1.212872459
RKHC,sitting,T004,MusicParty,,7,3584,4608,1.406124459,1.29111544
RKHC,sitting,T004,MusicParty,,8,4096,5120,1.331377379,1.17503096
RKHC,sitting,T005,Cafe,,0,0,1024,1.167038042,0.835936822
RKHC,sitting,T005,Cafe,,1,512,1536,1.207601549,0.759323753
RKHC,sitting,T005,Cafe,,2,1024,2048,0.928512124,0.580780316
RKHC,sitting,T005,Cafe,,3,1536,2560,1.02003133,0.838301787
RKHC,sitting,T005,Cafe,,4,2048,3072,1.113139881,1.111646401
RKHC,sitting,T005,Cafe,,5,2560,3584,1.007262812,1.052331144
RKHC,sitting,T005,Cafe,,6,3072,4096,1.015486856,1.043920116
RKHC,sitting,T005,Cafe,,7,3584,4608,1.111636299,0.889313577
RKHC,sitting,T005,Cafe,,8,4096,5120,1.107694917,0.643554528
RKHC,sitting,T006,Living,,0,0,1024,1.060821696,1.088104967
RKHC,sitting,T006,Living,,1,512,1536,1.128953961,1.133811994
RKHC,sitting,T006,Living,,2,1024,2048,1.006940372,0.880181293
RKHC,sitting,T006,Living,,3,1536,2560,0.811184351,0.670997563
RKHC,sitting,T006,Living,,4,2048,3072,0.874717352,0.805376499
RKHC,sitting,T006,Living,,5,2560,3584,0.958666527,0.839679669
RKHC,sitting,T006,Living,,6,3072,4096,0.974219839,0.900902195
RKHC,sitting,T006,Living,,7,3584,4608,0.77381554,1.003496583
RKHC,sitting,T006,Living,,8,4096,5120,0.7460618,1.090863876
RKHC,sitting,T007,FoodCourt,,0,0,1024,0.973118582,1.299088821
RKHC,sitting,T007,FoodCourt,,1,512,1536,1.061219998,1.152120028
RKHC,sitting,T007,FoodCourt,,2,1024,2048,1.099775122,1.161986954
RKHC,sitting,T007,FoodCourt,,3,1536,2560,1.017331579,1.191935759
RKHC,sitting,T007,FoodCourt,,4,2048,3072,1.114103587,1.120558312
RKHC,sitting,T007,FoodCourt,,5,2560,3584,1.298981921,1.180408203
RKHC,sitting,T007,FoodCourt,,6,3072,4096,1.281308224,1.084187435
RKHC,sitting,T007,FoodCourt,,7,3584,4608,0.977042174,1.370488511
RKHC,sitting,T007,FoodCourt,,8,4096,5120,1.328026076,1.343335676
RKHC,sitting,T008,Library,,0,0,1024,1.165740298,1.148300669
RKHC,sitting,T008,Library,,1,512,1536,1.277425223,1.081848167
RKHC,sitting,T008,Library,,2,1024,2048,1.113581326,0.719295372
RKHC,sitting,T008,Library,,3,1536,2560,0.904305942,0.70155139
RKHC,sitting,T008,Library,,4,2048,3072,0.976573198,0.709922974
RKHC,sitting,T008,Library,,5,2560,3584,1.075352173,0.742703803
RKHC,sitting,T008,Library,,6,3072,4096,0.994123622,0.756441214
RKHC,sitting,T008,Library,,7,3584,4608,0.804730047,0.744562249
RKHC,sitting,T008,Library,,8,4096,5120,0.859565087,0.741728086
RKHC,sitting,T009,Train,,0,0,1024,1.419624102,1.349334809
RKHC,sitting,T009,Train,,1,512,1536,1.074830181,1.026370481
RKHC,sitting,T009,Train,,2,1024,2048,1.180751322,1.082133575
RKHC,sitting,T009,Train,,3,1536,2560,1.097824781,0.938687891
RKHC,sitting,T009,Train,,4,2048,3072,1.349662513,0.982968708
RKHC,sitting,T009,Train,,5,2560,3584,1.24912282,1.092195304
RKHC,sitting,T009,Train,,6,3072,4096,1.15979255,1.137921434
RKHC,sitting,T009,Train,,7,3584,4608,1.033201718,1.105005417
RKHC,sitting,T009,Train,,8,4096,5120,1.053171444,1.087758616
RKHC,standing,T012,NoMusicParty,,0,0,1024,1.422734277,1.400188553
RKHC,standing,T012,NoMusicParty,,1,512,1536,1.278295268,1.162177517
RKHC,standing,T012,NoMusicParty,,2,1024,2048,1.065891771,1.188888877
RKHC,standing,T012,NoMusicParty,,3,1536,2560,1.31155733,1.184917308
RKHC,standing,T012,NoMusicParty,,4,2048,3072,1.258143991,1.3354921
RKHC,standing,T012,NoMusicParty,,5,2560,3584,1.038228617,1.236870793
RKHC,standing,T012,NoMusicParty,,6,3072,4096,1.14155775,1.114330753
RKHC,standing,T012,NoMusicParty,,7,3584,4608,0.87706249,0.754133146
RKHC,standing,T012,NoMusicParty,,8,4096,5120,0.849840002,0.918522557
RKHC,standing,T013,MusicParty,,0,0,1024,1.339486535,1.368807512
RKHC,standing,T013,MusicParty,,1,512,1536,1.027521201,0.794299029
RKHC,standing,T013,MusicParty,,2,1024,2048,0.932930138,0.736229183
RKHC,standing,T013,MusicParty,,3,1536,2560,1.024619586,0.832218676
RKHC,standing,T013,MusicParty,,4,2048,3072,0.889368671,0.999700238
RKHC,standing,T013,MusicParty,,5,2560,3584,0.933519794,0.942231434
RKHC,standing,T013,MusicParty,,6,3072,4096,0.935046211,1.156231069
RKHC,standing,T013,MusicParty,,7,3584,4608,0.920342913,0.840908655
RKHC,standing,T013,MusicParty,,8,4096,5120,1.184938157,1.175789365
RKHC,standing,T014,Living,,0,0,1024,1.286049391,0.734867059
RKHC,standing,T014,Living,,1,512,1536,1.0050933,0.627812417
RKHC,standing,T014,Living,,2,1024,2048,0.926898543,0.667052184
RKHC,standing,T014,Living,,3,1536,2560,0.888479199,0.694924783
RKHC,standing,T014,Living,,4,2048,3072,0.827652334,0.746125281
RKHC,standing,T014,Living,,5,2560,3584,0.847719684,0.623814464
RKHC,standing,T014,Living,,6,3072,4096,0.758917192,0.681497634
RKHC,standing,T014,Living,,7,3584,4608,0.688627423,0.742448503
RKHC,standing,T014,Living,,8,4096,5120,0.70536887,0.78966453
RKHC,standing,T015,Cafe,,0,0,1024,1.352230193,1.090974026
RKHC,standing,T015,Cafe,,1,512,1536,1.154601505,0.781797914
RKHC,standing,T015,Cafe,,2,1024,2048,0.884694582,0.949507492
RKHC,standing,T015,Cafe,,3,1536,2560,0.763248224,0.884933796
RKHC,standing,T015,Cafe,,4,2048,3072,0.899519861,1.091323593
RKHC,standing,T015,Cafe,,5,2560,3584,0.86888475,0.959285526
RKHC,standing,T015,Cafe,,6,3072,4096,0.825027715,1.068249969
RKHC,standing,T015,Cafe,,7,3584,4608,0.830054255,1.056659706
RKHC,standing,T015,Cafe,,8,4096,5120,0.837719377,1.120182098
RKHC,standing,T016,Library,,0,0,1024,0.741253972,0.842704814
RKHC,standing,T016,Library,,1,512,1536,0.709822919,0.752190623
RKHC,standing,T016,Library,,2,1024,2048,0.787387382,0.747903519
RKHC,standing,T016,Library,,3,1536,2560,0.800469295,0.766043994
RKHC,standing,T016,Library,,4,2048,3072,0.843429347,0.719196151
RKHC,standing,T016,Library,,5,2560,3584,0.798472157,0.765760578
RKHC,standing,T016,Library,,6,3072,4096,0.729137663,0.811933545
RKHC,standing,T016,Library,,7,3584,4608,0.791760186,0.863269894
RKHC,standing,T016,Library,,8,4096,5120,0.733074775,0.933498153
RKHC,standing,T017,Train,,0,0,1024,1.194471004,1.38791792
RKHC,standing,T017,Train,,1,512,1536,1.021325824,0.863099399
RKHC,standing,T017,Train,,2,1024,2048,0.731033951,0.858496169
RKHC,standing,T017,Train,,3,1536,2560,0.728980355,0.715465536
RKHC,standing,T017,Train,,4,2048,3072,0.872871573,0.789285248
RKHC,standing,T017,Train,,5,2560,3584,0.92299425,0.906880317
RKHC,standing,T017,Train,,6,3072,4096,0.747788235,0.927929778
RKHC,standing,T017,Train,,7,3584,4608,0.858404333,0.954082502
RKHC,standing,T017,Train,,8,4096,5120,0.968569251,1.036896119
RKHC,standing,T018,FoodCourt,,0,0,1024,1.091613461,1.261832891
RKHC,standing,T018,FoodCourt,,1,512,1536,0.746023353,0.97066228
RKHC,standing,T018,FoodCourt,,2,1024,2048,0.723965839,1.069663373
RKHC,standing,T018,FoodCourt,,3,1536,2560,0.714252318,1.000972681
RKHC,standing,T018,FoodCourt,,4,2048,3072,0.609197906,0.93550715
RKHC,standing,T018,FoodCourt,,5,2560,3584,0.783081038,1.030168798
RKHC,standing,T018,FoodCourt,,6,3072,4096,0.700018582,0.958699076
RKHC,standing,T018,FoodCourt,,7,3584,4608,0.904279163,0.924449097
RKHC,standing,T018,FoodCourt,,8,4096,5120,1.189207676,0.924860415
SAJB2,standing,T003,FoodCourt,,0,0,1024,1.143798874,0.92616103
SAJB2,standing,T003,FoodCourt,,1,512,1536,1.088915582,0.95674487
SAJB2,standing,T003,FoodCourt,,2,1024,2048,1.022542359,1.089472256
SAJB2,standing,T003,FoodCourt,,3,1536,2560,1.089925878,1.319221782
SAJB2,standing,T003,FoodCourt,,4,2048,3072,0.95231297,1.099274683
SAJB2,standing,T003,FoodCourt,,5,2560,3584,1.097594209,1.027107806
SAJB2,standing,T003,FoodCourt,,6,3072,4096,1.241803365,1.034356603
SAJB2,standing,T003,FoodCourt,,7,3584,4608,1.054376466,0.822170983
SAJB2,standing,T003,FoodCourt,,8,4096,5120,1.096739117,0.805206498
SAJB2,standing,T004,Living,,0,0,1024,0.849899383,0.821267867
SAJB2,standing,T004,Living,,1,512,1536,0.935458623,0.78398087
SAJB2,standing,T004,Living,,2,1024,2048,0.948553744,0.745270111
SAJB2,standing,T004,Living,,3,1536,2560,1.074097998,0.742784747
SAJB2,standing,T004,Living,,4,2048,3072,1.133337867,0.736235327
SAJB2,standing,T004,Living,,5,2560,3584,1.087638376,0.720116405
SAJB2,standing,T004,Living,,6,3072,4096,1.101097153,0.860363327
SAJB2,standing,T004,Living,,7,3584,4608,1.067813012,0.82176613
SAJB2,standing,T004,Living,,8,4096,5120,1.023147324,0.758642106
SAJB2,standing,T005,NoMusicParty,,0,0,1024,1.224200578,1.269302912
SAJB2,standing,T005,NoMusicParty,,1,512,1536,0.976470957,0.972338458
SAJB2,standing,T005,NoMusicParty,,2,1024,2048,1.091941757,0.71237431
SAJB2,standing,T005,NoMusicParty,,3,1536,2560,1.126981008,0.774370554
SAJB2,standing,T005,NoMusicParty,,4,2048,3072,1.139409721,0.84099164
SAJB2,standing,T005,NoMusicParty,,5,2560,3584,1.229414984,0.881249827
SAJB2,standing,T005,NoMusicParty,,6,3072,4096,1.212917601,1.157042695
SAJB2,standing,T005,NoMusicParty,,7,3584,4608,1.067931141,1.160401457
SAJB2,standing,T005,NoMusicParty,,8,4096,5120,1.229481438,0.800316213
SAJB2,standing,T006,MusicParty,,0,0,1024,1.096562484,0.986052895
SAJB2,standing,T006,MusicParty,,1,512,1536,1.145070323,1.099907549
SAJB2,standing,T006,MusicParty,,2,1024,2048,1.136332452,1.036630643
SAJB2,standing,T006,MusicParty,,3,1536,2560,1.074020146,0.943172341
SAJB2,standing,T006,MusicParty,,4,2048,3072,1.042286279,0.812875079
SAJB2,standing,T006,MusicParty,,5,2560,3584,0.993112657,0.780741978
SAJB2,standing,T006,MusicParty,,6,3072,4096,1.130414632,0.913195791
SAJB2,standing,T006,MusicParty,,7,3584,4608,1.212158599,0.970449852
SAJB2,standing,T006,MusicParty,,8,4096,5120,1.166389495,1.143936907
SAJB2,standing,T007,Train,,0,0,1024,0.993207129,0.972756441
SAJB2,standing,T007,Train,,1,512,1536,1.016178824,0.927495328
SAJB2,standing,T007,Train,,2,1024,2048,0.986858726,0.823770209
SAJB2,standing,T007,Train,,3,1536,2560,1.180006655,0.923347654
SAJB2,standing,T007,Train,,4,2048,3072,1.214632588,0.911004967
SAJB2,standing,T007,Train,,5,2560,3584,1.195847339,1.121188734
SAJB2,standing,T007,Train,,6,3072,4096,1.210773847,1.039706584
SAJB2,standing,T007,Train,,7,3584,4608,1.132536605,0.847730184
SAJB2,standing,T007,Train,,8,4096,5120,1.289631992,1.095526994
SAJB2,standing,T008,Cafe,,0,0,1024,1.091968181,1.000400614
SAJB2,standing,T008,Cafe,,1,512,1536,0.983397071,1.033516514
SAJB2,standing,T008,Cafe,,2,1024,2048,1.032445139,1.03849658
SAJB2,standing,T008,Cafe,,3,1536,2560,1.03223605,0.952901773
SAJB2,standing,T008,Cafe,,4,2048,3072,1.065931907,0.704295275
SAJB2,standing,T008,Cafe,,5,2560,3584,1.122962675,0.744179349
SAJB2,standing,T008,Cafe,,6,3072,4096,1.103780514,0.828872685
SAJB2,standing,T008,Cafe,,7,3584,4608,0.979968812,0.933818533
SAJB2,standing,T008,Cafe,,8,4096,5120,1.162527835,0.954009572
SAJB2,standing,T009,Library,,0,0,1024,1.042357105,0.790710619
SAJB2,standing,T009,Library,,1,512,1536,1.088608909,0.756482522
SAJB2,standing,T009,Library,,2,1024,2048,0.985818623,0.89426298
SAJB2,standing,T009,Library,,3,1536,2560,0.999908864,1.059959703
SAJB2,standing,T009,Library,,4,2048,3072,1.15103807,0.89607333
SAJB2,standing,T009,Library,,5,2560,3584,1.272894569,0.818253559
SAJB2,standing,T009,Library,,6,3072,4096,1.201321758,0.800847107
SAJB2,standing,T009,Library,,7,3584,4608,1.200461552,0.847239409
SAJB2,standing,T009,Library,,8,4096,5120,1.176507671,0.865124615
SAJB2,sitting,T012,Library,,0,0,1024,1.083733275,0.968171287
SAJB2,sitting,T012,Library,,1,512,1536,1.086451751,1.183944141
SAJB2,sitting,T012,Library,,2,1024,2048,1.071646006,1.395401216
SAJB2,sitting,T012,Library,,3,1536,2560,0.921862832,1.242925445
SAJB2,sitting,T012,Library,,4,2048,3072,0.941348637,1.040376774
SAJB2,sitting,T012,Library,,5,2560,3584,1.015558951,1.092172285
SAJB2,sitting,T012,Library,,6,3072,4096,1.063808488,1.153202664
SAJB2,sitting,T012,Library,,7,3584,4608,1.120500714,1.13356473
SAJB2,sitting,T012,Library,,8,4096,5120,1.102218484,1.023985472
SAJB2,sitting,T013,MusicParty,,0,0,1024,1.458191683,1.112054233
SAJB2,sitting,T013,MusicParty,,1,512,1536,1.11111586,1.175079643
SAJB2,sitting,T013,MusicParty,,2,1024,2048,1.232912772,1.208745063
SAJB2,sitting,T013,MusicParty,,3,1536,2560,1.036171297,1.206292618
SAJB2,sitting,T013,MusicParty,,4,2048,3072,1.087641973,1.169591802
SAJB2,sitting,T013,MusicParty,,5,2560,3584,1.145207605,1.019124376
SAJB2,sitting,T013,MusicParty,,6,3072,4096,1.153620565,1.000318846
SAJB2,sitting,T013,MusicParty,,7,3584,4608,1.270736823,1.128049059
SAJB2,sitting,T013,MusicParty,,8,4096,5120,1.125813105,1.00720481
SAJB2,sitting,T014,NoMusicParty,,0,0,1024,0.831869178,1.277161804
SAJB2,sitting,T014,NoMusicParty,,1,512,1536,1.104258568,1.243289862
SAJB2,sitting,T014,NoMusicParty,,2,1024,2048,1.341303549,1.305715216
SAJB2,sitting,T014,NoMusicParty,,3,1536,2560,1.049815978,1.367366176
SAJB2,sitting,T014,NoMusicParty,,4,2048,3072,0.959807031,1.034856774
